q_id,ans
1654192,E
1654221,D
1654550,E
1654551,D
1654640,C
1654641,C
1654761,E
1655000,D
1655001,E
1655002,E
1655182,A
1655220,C
1655222,A
1655271,D
1655272,E
1655430,D
1655431,E
1655432,D
1655470,D
1655471,D
1655472,C
1655720,D
1655721,D
1655722,C
1655890,D
1655891,B
1655892,D
1656380,B
1656381,A
1656391,C
1656430,E
1656750,C
1656751,D
1656752,E
1656811,D
1656812,A
1656860,C
1656861,D
1656862,C
1656970,C
1656971,C
1656972,B
1657131,D
1657132,E
1657420,C
1657421,D
1657422,B
1657500,A
1657501,D
1657502,B
1657520,E
1657521,E
1657600,C
1657601,E
1657710,C
1657711,A
1657712,D
1657950,C
1657951,A
1658180,A
1658181,A
1658182,D
1658312,C
1658620,C
1658621,B
1658840,D
1658841,D
1659191,B
1659192,A
1659371,B
1659372,C
1659842,A
1659861,C
1659862,C
1660030,A
1660031,E
1660032,A
1660370,C
1660372,E
1660560,C
1660561,B
1660960,E
1660961,A
1660962,A
1661241,C
1661650,A
1661651,E
1661652,B
1661660,D
1661900,D
1661902,C
1662051,E
1662052,C
1662440,E
1662442,D
1662551,C
1662552,E
1662592,C
1662601,A
1662770,B
1662772,B
1662871,D
1662872,D
1663200,A
1663230,C
1663231,A
1663232,D
1663400,E
1663401,E
1663442,A
1663580,A
1663912,B
1663920,A
1663921,D
1664010,C
1664012,C
1664240,A
1664242,A
1664260,E
1664262,A
1664372,C
1664781,E
1664782,C
1664820,E
1664822,E
1665050,A
1665091,C
1665092,D
1665210,B
1665211,A
1665240,D
1665241,D
1665270,D
1665271,C
1665320,E
1665321,D
1665410,D
1665411,D
1665412,C
1665510,D
1665512,E
1665570,A
1665571,A
1665572,C
1665630,E
1665631,D
1665652,C
1665862,D
1666240,C
1666420,D
1666422,E
1666452,A
1666960,B
1666961,E
1667040,E
1667310,A
1667470,C
1667471,C
1667682,C
1668370,C
1668371,E
1668372,E
1668400,B
1668402,E
1668890,E
1669130,D
1669132,C
1669480,A
1669481,B
1669482,E
1669790,C
1669791,D
1669792,D
1669950,D
1669951,A
1670031,E
1670170,A
1670171,B
1670670,B
1670672,B
1670740,D
1670742,C
1670820,B
1670822,A
1670841,C
1670950,A
1670951,E
1670952,A
1671101,C
1671221,C
1671222,E
1671280,E
1671310,B
1671311,E
1671590,E
1671660,D
1671661,A
1671780,C
1671930,B
1671931,D
1672050,E
1672051,B
1672350,D
1672351,E
1672352,E
1672400,E
1672401,E
1672402,B
1672701,C
1672702,E
1672710,B
1672711,A
1672731,A
1672732,B
1673370,B
1673371,E
1673372,A
1673470,A
1673472,E
1673530,D
1673532,B
1673560,D
1673561,D
1673562,A
1674222,B
1674430,B
1674431,B
1674432,E
1674522,B
1674561,E
1674562,E
1674770,B
1674772,C
1674790,D
1674792,E
1674862,E
1675011,E
1675012,A
1675100,E
1675290,A
1675291,A
1675292,D
1675401,A
1675441,A
1675491,B
1675720,E
1675721,D
1675882,D
1675931,A
1675980,E
1675982,E
1676020,A
1676021,E
1676100,E
1676101,D
1676102,A
1676470,D
1676471,D
1676560,C
1676561,A
1676680,D
1676681,E
1676960,C
1677001,B
1677240,B
1677241,D
1677250,D
1677251,B
1677252,E
1677810,D
1677812,A
1677922,B
1678020,D
1678021,B
1678022,E
1678102,B
1678180,D
1678181,C
1678182,D
1678541,D
1678542,B
1678591,D
1678592,C
1678740,A
1678741,C
1678742,D
1678940,D
1678941,D
1678980,E
1678981,A
1679061,B
1679062,B
1679200,D
1679201,B
1679202,C
1679520,C
1679521,B
1679522,C
1679620,D
1679621,A
1679641,A
1679642,E
1679890,B
1679930,A
1679931,A
1680100,D
1680311,D
1680312,E
1680320,A
1680610,C
1681460,A
1681461,D
1681462,D
1681621,C
1681751,B
1682001,A
1682252,A
1682310,A
1682340,C
1682430,C
1682432,C
1682462,C
1682500,D
1682502,D
1682600,C
1682601,A
1682602,D
1683302,D
1683341,E
1683372,D
1683532,C
1683550,E
1683670,D
1683671,D
1683751,E
1683752,A
1684160,C
1684161,E
1684162,A
1684340,A
1684341,A
1684342,E
1684550,D
1684580,B
1684581,D
1684582,C
1684910,C
1684911,A
1684912,B
1685120,A
1685121,D
1685122,B
1685431,B
1685432,E
1685440,C
1685441,C
1685442,C
1685620,E
1685621,D
1685801,D
1685802,B
1685831,E
1685832,B
1685930,A
1685932,A
1686170,D
1686171,D
1686172,B
1686190,E
1686260,A
1686500,A
1686501,B
1686620,E
1686621,E
1686622,D
1686831,C
1686861,A
1686921,A
1686922,A
1686981,B
1686982,C
1687061,E
1687131,E
1687140,C
1687460,C
1687750,B
1687752,D
1687811,B
1687970,A
1688011,C
1688012,C
1688040,A
1688050,A
1688052,A
1688110,C
1688122,E
1688170,A
1688320,D
1688321,A
1688340,A
1688370,D
1688371,C
1688470,E
1688471,E
1688900,D
1688980,C
1688981,E
1689090,C
1689091,B
1689530,D
1689531,C
1689740,A
1689911,E
1690451,A
1690481,B
1690761,E
1690890,C
1690970,E
1690971,A
1690972,B
1690980,D
1691110,C
1691112,A
1691430,E
1691520,A
1691521,D
1691660,D
1691661,A
1691662,E
1691690,E
1691691,D
1691811,A
1691980,A
1691982,C
1692261,A
1692331,D
1692332,C
1692500,C
1692502,E
1692730,D
1692731,A
1693130,E
1693132,A
1693310,D
1693311,E
1693312,D
1693472,A
1693560,C
1693562,A
1693610,A
1693890,E
1693891,C
1693892,D
1694360,A
1694362,C
1694380,A
1694381,B
1694382,A
1694680,A
1694681,D
1694682,A
1695000,D
1695050,D
1695052,E
1695142,B
1695392,C
1695470,E
1695471,A
1695622,A
1695840,D
1695841,A
1696020,A
1696060,E
1696480,C
1696792,C
1696821,C
1696830,D
1696900,C
1696902,D
1697000,D
1697001,D
1697121,A
1697361,B
1697571,D
1697572,D
1698000,B
1698002,E
1698021,A
1698080,E
1698082,A
1698490,A
1698491,A
1698550,C
1698580,B
1698581,A
1698720,E
1698722,A
1698850,A
1698852,E
1698911,C
1699720,C
1699911,A
1699960,E
1699961,A
1699962,A
1700000,D
1700002,E
1700070,A
1700071,D
1700150,A
1700152,C
1700170,A
1700171,A
1700172,C
1700240,D
1700241,A
1700242,A
1700380,A
1700382,A
1700410,D
1700411,E
1700482,E
1700721,D
1700770,A
1700771,C
1700990,E
1700991,B
1701160,A
1701161,D
1701162,C
1701270,D
1701271,A
1701290,A
1701291,A
1701470,D
1701780,A
1701900,A
1701901,A
1701910,A
1701911,A
1701940,D
1702322,D
1702500,D
1702501,E
1702502,B
1702672,C
1702780,C
1702781,C
1702921,D
1702930,A
1702932,B
1703110,A
1703111,C
1703112,E
1703400,B
1703460,B
1703461,B
1703650,D
1703651,E
1703891,C
1703930,E
1703931,A
1704010,C
1704011,C
1704110,E
1704111,B
1704112,B
1704251,E
1704361,C
1704422,D
1704740,D
1704741,C
1705170,D
1705171,A
1705450,A
1705501,C
1705950,D
1705951,C
1705952,B
1706050,D
1706051,D
1706052,E
1706302,C
1706380,B
1706381,D
1706382,E
1706400,C
1706510,A
1706542,A
1706581,A
1706582,E
1706700,A
1706701,A
1706702,B
1707000,B
1707002,D
1707160,B
1707161,D
1707162,A
1707292,A
1707390,D
1707392,A
1707790,E
1707791,D
1707792,D
1707840,D
1707841,E
1707842,B
1707880,B
1707882,C
1708130,C
1708132,C
1708490,D
1708491,A
1708492,C
1708520,D
1708521,B
1708620,A
1708930,C
1708931,B
1709140,B
1709142,C
1709500,C
1709550,D
1709551,A
1709552,A
1709600,E
1709602,E
1709740,D
1709741,E
1709742,C
1709750,D
1709751,D
1709920,E
1709921,B
1709922,C
1710160,B
1710500,B
1710501,A
1710502,A
1710580,E
1710581,C
1710620,E
1710670,D
1710671,E
1711811,D
1711900,A
1711901,D
1711920,A
1711921,D
1711991,D
1712010,C
1712011,E
1712012,A
1712412,D
1712550,C
1712980,D
1712981,D
1712982,D
1713102,B
1713170,D
1713350,A
1713490,A
1713510,E
1713512,C
1713601,C
1713710,C
1713711,A
1713820,E
1713821,C
1713822,A
1714130,C
1714131,A
1714132,E
1714430,D
1714431,E
1714432,C
1714610,B
1714612,A
1714640,C
1714642,A
1714830,A
1714831,D
1714832,D
1714940,A
1714941,C
1715000,B
1715240,E
1715242,D
1715390,C
1715391,E
1715460,D
1715461,A
1715480,D
1715481,B
1715950,E
1715952,A
1716010,D
1716011,B
1716012,D
1716111,E
1716131,C
1716220,D
1716221,E
1716222,E
1716320,A
1716321,D
1716322,C
1716780,D
1716781,A
1716782,D
1716850,C
1716851,E
1716852,A
1716950,C
1716951,D
1717170,D
1717171,B
1717330,A
1717331,E
1717332,C
1717400,D
1717401,D
1717531,D
1717532,D
1717571,E
1717572,E
1717622,A
1717880,A
1717881,C
1717882,A
1718050,D
1718051,C
1718092,A
1718192,D
1718501,C
1718502,C
1718570,E
1718572,D
1718800,C
1718801,C
1719151,D
1719152,E
1719321,D
1719360,D
1719361,C
1719362,D
1719420,D
1719421,B
1719422,A
1719620,C
1719621,D
1719622,E
1719700,A
1719701,C
1719702,D
1720041,A
1720060,E
1720061,A
1720062,D
1720210,D
1720211,C
1720212,E
1720570,E
1720571,B
1720791,C
1720792,D
1720830,D
1720831,E
1720832,C
1720870,E
1720871,B
1720872,C
1720881,E
1720882,C
1720941,B
1721370,D
1722010,D
1722011,E
1722012,A
1722651,A
1722652,A
1722710,C
1722712,D
1722790,A
1722791,B
1722850,D
1723150,D
1723192,C
1723270,B
1723301,B
1723302,A
1723420,D
1724040,E
1724041,E
1724080,D
1724081,A
1724781,C
1724782,D
1724911,E
1724980,E
1725470,E
1725531,D
1725950,D
1725951,B
1725952,C
1725990,A
1726160,E
1726161,E
1726170,A
1726480,E
1726490,E
1726582,A
1726731,B
1726861,D
1726862,D
1726900,E
1727021,A
1727022,B
1727100,A
1727161,D
1727180,A
1727182,A
1727330,A
1727331,C
1727332,B
1728430,E
1728431,D
1728500,A
1728501,D
1728510,D
1728512,D
1728560,D
1728561,A
1728562,D
1728770,B
1728861,E
1728862,B
1729110,D
1729111,A
1729130,A
1729131,C
1729220,B
1729221,C
1729241,A
1729350,C
1729351,D
1729352,A
1729461,E
1729462,D
1729771,B
1729772,A
1729792,E
1729950,A
1729951,A
1729952,A
1730042,E
1730080,D
1730081,E
1730330,B
1730440,A
1730441,A
1730531,E
1730570,E
1730572,B
1730801,E
1730811,A
1730831,E
1730832,C
1730911,C
1730912,C
1731092,A
1731172,A
1731250,D
1731251,E
1731382,A
1731420,C
1731422,D
1731611,E
1731612,A
1731660,B
1731662,B
1731832,D
1732040,D
1732080,C
1732081,A
1732082,D
1732110,C
1732111,A
1732170,D
1732171,E
1732172,E
1732290,D
1732291,D
1732292,E
1732350,C
1732351,A
1732450,C
1732451,C
1732452,E
1732741,D
1732742,A
1733022,B
1733340,E
1733341,B
1733500,B
1733502,D
1733711,A
1733750,D
1733751,D
1733790,C
1733791,A
1733831,E
1733832,C
1733850,C
1733852,C
1733911,B
1734001,E
1734010,C
1734012,C
1734340,D
1734342,D
1734450,D
1734640,A
1734642,E
1734690,C
1734710,B
1734712,C
1734900,B
1734902,C
1735000,C
1735300,E
1735301,E
1735302,A
1735320,E
1735321,D
1735322,A
1735331,D
1735442,C
1735450,D
1735471,D
1735530,C
1735531,D
1735532,A
1735650,A
1735651,C
1735652,D
1735740,E
1735742,D
1735842,B
1735980,C
1736400,C
1736852,D
1736930,A
1736931,E
1737040,C
1737041,A
1737370,D
1737720,A
1737722,D
1737760,B
1737762,C
1737830,C
1737832,C
1737972,E
1737991,A
1737992,C
1738190,B
1738192,A
1738300,D
1738301,D
1738302,D
1738320,A
1738322,E
1738970,A
1738971,D
1738972,D
1739072,B
1739320,D
1739322,A
1739590,E
1739591,E
1739592,A
1739680,A
1739681,D
1739682,D
1739840,E
1739841,A
1739842,C
1739971,E
1739972,C
1740040,B
1740042,C
1740180,A
1740181,C
1740182,D
1740190,A
1740192,A
1740420,A
1740421,E
1740422,B
1740430,A
1740431,D
1740432,E
1740620,A
1740621,C
1740702,C
1740720,E
1740722,E
1740910,C
1740911,E
1740912,E
1740970,E
1740971,A
1740972,E
1741030,A
1741031,A
1741032,D
1741130,A
1741131,A
1741230,D
1741231,A
1741232,C
1741451,E
1741590,A
1741591,C
1742061,E
1742311,E
1742390,B
1742391,A
1742470,D
1742581,A
1742582,C
1742760,D
1742761,A
1742762,B
1742840,C
1742841,E
1743131,C
1743132,A
1743290,C
1743291,C
1743292,C
1743320,E
1743321,C
1743322,A
1743360,D
1743361,E
1743450,E
1743452,A
1743630,E
1743631,E
1743710,A
1743711,C
1743860,B
1743900,B
1743901,B
1744020,A
1744021,B
1744200,A
1744230,E
1744231,B
1744251,D
1744252,D
1744571,D
1744572,A
1744821,E
1744822,B
1745030,D
1745031,C
1745111,E
1745112,C
1745441,D
1745442,E
1745670,A
1745672,B
1745941,A
1745942,B
1746030,E
1746031,E
1746032,D
1746330,C
1746332,A
1746710,A
1746712,C
1746720,D
1746901,D
1746902,D
1747210,C
1747211,D
1747212,C
1747400,E
1747402,A
1747710,E
1747711,B
1748380,A
1748382,C
1748660,D
1748661,C
1748662,A
1748710,E
1748712,E
1748870,E
1748871,A
1748872,C
1748881,D
1748930,A
1748932,A
1748981,A
1748982,A
1749021,A
1749022,D
1749040,E
1749041,C
1749042,E
1749870,D
1749872,D
1749890,D
1749892,A
1750242,D
1750520,A
1750521,A
1750610,D
1750612,A
1750820,B
1750821,C
1750961,A
1751020,A
1751022,C
1751360,E
1751510,C
1751512,E
1751970,D
1751971,D
1752050,C
1752051,A
1752052,D
1752120,E
1752122,D
1752440,A
1752442,D
1752511,B
1752512,E
1753100,D
1753101,A
1753102,B
1753180,E
1753310,C
1753311,C
1753560,C
1753642,D
1753821,A
1753872,C
1754170,A
1754171,A
1754172,C
1754371,B
1754380,D
1754381,E
1754430,C
1754431,A
1754432,A
1754691,D
1754940,A
1754941,E
1755061,C
1755390,E
1755391,A
1755392,D
1755702,C
1755931,C
1755970,A
1755972,A
1756040,B
1756041,A
1756042,A
1756122,A
1756150,E
1756151,D
1756152,D
1756190,C
1756192,E
1756330,C
1756332,E
1756420,B
1756421,E
1756530,C
1756531,D
1756532,D
1756881,E
1756882,D
1757181,A
1757290,B
1757292,D
1757372,D
1757740,A
1757741,E
1757851,E
1757852,C
1758040,A
1758041,A
1758042,D
1758210,E
1758250,A
1758251,D
1758252,D
1758310,C
1758311,C
1758630,E
1758631,C
1758640,D
1758642,E
1758670,C
1758671,C
1758672,C
1758780,C
1759080,B
1759330,D
1759420,A
1759422,E
1759480,D
1759482,C
1759540,A
1759541,C
1759542,E
1759690,E
1759691,E
1759692,A
1759940,A
1759941,E
1759942,D
1760070,D
1760071,E
1760090,D
1760170,A
1760171,D
1760310,D
1760311,E
1760312,B
1760340,C
1760341,D
1760342,A
1760370,E
1760371,A
1760372,C
1760600,E
1760601,D
1760602,D
1760780,E
1760781,E
1760782,D
1760822,A
1761180,C
1761200,A
1761201,A
1761202,A
1761491,A
1761492,C
1761680,A
1761681,C
1761800,C
1761801,C
1761930,E
1761931,E
1762110,D
1762111,A
1762260,D
1762320,C
1762321,A
1762570,A
1762571,E
1762710,C
1762711,C
1762730,B
1762732,C
1762751,C
1762752,B
1762780,B
1762781,D
1762782,E
1763061,B
1763120,C
1763121,A
1763140,D
1763141,C
1763280,C
1763282,E
1763300,C
1763302,C
1763620,D
1763621,A
1763622,A
1763630,D
1763631,D
1763632,A
1763740,E
1763810,D
1764080,A
1764081,C
1764082,D
1764461,B
1764462,D
1764660,E
1764662,E
1764740,D
1764741,D
1765270,E
1765271,B
1765272,A
1765422,E
1765920,A
1765921,A
1765950,A
1766060,A
1766061,A
1766062,E
1766340,C
1766341,D
1766491,A
1766960,C
1766961,D
1766971,D
1767011,B
1767012,B
1767300,D
1767301,D
1767441,D
1767781,E
1767931,C
1767941,D
1767942,C
1767960,A
1767961,C
1767992,E
1768110,D
1768111,D
1768112,D
1768281,B
1768411,B
1768412,B
1768471,B
1768472,A
1768521,D
1768522,D
1768570,C
1768571,A
1768630,E
1768631,D
1768910,C
1768911,A
1768912,D
1769012,D
1769060,A
1769061,A
1769120,A
1769121,C
1769350,C
1769930,E
1769931,C
1770640,D
1770641,B
1770642,D
1770651,D
1770652,E
1770690,D
1770691,A
1770692,A
1771011,D
1771020,D
1771021,E
1771022,D
1771430,C
1771432,D
1771492,E
1771660,A
1771661,D
1771662,B
1771672,D
1771730,A
1771731,E
1771732,B
1771942,A
1772070,D
1772072,D
1772132,C
1772460,A
1772462,C
1772582,E
1772620,C
1772621,E
1772622,E
1773231,B
1773380,E
1773381,C
1773382,A
1773570,E
1773660,D
1773661,A
1773662,A
1773751,A
1773752,E
1773830,C
1774070,E
1774071,A
1774072,A
1774191,C
1774192,C
1774200,B
1774490,C
1774491,D
1774492,E
1774520,D
1774522,D
1774530,A
1774680,D
1774860,E
1774861,E
1774890,B
1774892,C
1774962,A
1775350,C
1775392,E
1775670,D
1775671,A
1775750,E
1777581,A
1777582,E
1778020,D
1778022,C
1778100,A
1778101,A
1778110,B
1778111,C
1778112,E
1778380,A
1778381,B
1778382,D
1778420,A
1778421,C
1778560,A
1778561,C
1778562,A
1778611,C
1778891,E
1778930,A
1778931,E
1779130,D
1779131,D
1779190,A
1779191,D
1779270,A
1779271,C
1779272,E
1779340,A
1779341,A
1779342,E
1779350,A
1779380,E
1779381,C
1779410,A
1779520,E
1779530,C
1779531,B
1779780,D
1779781,A
1779782,E
1779900,B
1779901,E
1779902,A
1779940,D
1779942,D
1780251,A
1780640,B
1780720,C
1780782,E
1780841,C
1780842,C
1781561,B
1781562,E
1781751,C
1781752,D
1781890,D
1782360,E
1782361,C
1782362,E
1782540,E
1782830,C
1782992,C
1783170,D
1783171,B
1783311,E
1783312,D
1783610,B
1783612,B
1783700,A
1783702,E
1784030,C
1784131,C
1784150,B
1784151,A
1784152,A
1784350,D
1784351,D
1784461,E
1784690,C
1784691,D
1784692,E
1785121,C
1785160,E
1785161,E
1785162,A
1785350,B
1785351,D
1785352,A
1785780,C
1785781,B
1785782,B
1785870,E
1785871,D
1785872,C
1785920,B
1785921,C
1785922,D
1786061,C
1786062,D
1786160,D
1786161,B
1786162,C
1786182,D
1786710,A
1786830,D
1786831,E
1786832,D
1786901,A
1786910,A
1787150,A
1787151,A
1787440,E
1787461,C
1787481,C
1787531,E
1787610,A
1787611,C
1787950,A
1787952,E
1787962,C
1788070,D
1788100,E
1788101,A
1788180,A
1788181,C
1788182,E
1788350,D
1788351,C
1788352,E
1789110,A
1789411,B
1789412,B
1789480,C
1789481,E
1789482,D
1789800,A
1789801,B
1789820,C
1789840,B
1789841,C
1789842,E
1789940,A
1789941,C
1789942,B
1790450,C
1790941,E
1790942,D
1791021,D
1791022,E
1791120,E
1791122,E
1791140,C
1791141,E
1791411,C
1791420,A
1791741,E
1791811,A
1791870,A
1791871,D
1791910,D
1791911,D
1791912,E
1791991,A
1792000,C
1792001,A
1792140,B
1792141,E
1792180,A
1792181,C
1792291,B
1792510,C
1792511,C
1792652,B
1792851,D
1792852,E
1793170,E
1793171,C
1793220,C
1793221,C
1793270,A
1793271,E
1793461,C
1793741,A
1793742,C
1793921,B
1793922,C
1793970,B
1794150,A
1794151,B
1794152,A
1794300,E
1794301,A
1794302,C
1794410,B
1794411,D
1794870,D
1794871,C
1795000,D
1795001,A
1795002,B
1795221,D
1795222,E
1795580,C
1795581,A
1795582,D
1795630,D
1795631,E
1795632,E
1795710,E
1795712,D
1795781,E
1795840,A
1795990,D
1795991,E
1795992,A
1796420,D
1796421,E
1796422,E
1796530,A
1796531,A
1796532,D
1796901,A
1796902,D
1796930,B
1796931,E
1796932,D
1796990,C
1796992,D
1797110,A
1797200,A
1797202,D
1797271,E
1797650,E
1797651,B
1797930,C
1797931,A
1798080,E
1798081,D
1798501,D
1798502,C
1798690,C
1798692,A
1798980,E
1798982,B
1799210,E
1799212,B
1799260,A
1799262,C
1799301,A
1799480,D
1799481,D
1799482,D
1799500,D
1799502,A
1799540,D
1799600,A
1799601,A
1799602,A
1800111,A
1800112,C
1800132,E
1800451,A
1800452,C
1800830,B
1800831,C
1800832,C
1800950,C
1800951,D
1801010,A
1801011,A
1801012,C
1801300,C
1801301,A
1801302,D
1801350,C
1801351,D
1801352,C
1801540,C
1801541,C
1801670,C
1801671,D
1801672,D
1801882,C
1802021,D
1802022,B
1802320,C
1802321,D
1802322,A
1802611,C
1802612,E
1802741,A
1802742,E
1802832,D
1802890,A
1802891,E
1802892,E
1802960,B
1802961,C
1802962,C
1803290,D
1803291,D
1803292,D
1803360,A
1803362,A
1803570,A
1803571,E
1803620,A
1803621,B
1803630,A
1803631,C
1803660,A
1803661,B
1803730,A
1803731,B
1803732,B
1803830,D
1803831,D
1804110,B
1804111,A
1804470,B
1804471,E
1804630,D
1804631,D
1804870,E
1804900,B
1804901,C
1804902,D
1804950,A
1804951,D
1805100,C
1805101,A
1805102,C
1805150,E
